n_du_site;latitude_du_site;longitude_du_site;altitude_du_site;altitude_du_site_ign;nom_du_site;commune;departement;region;pays;numero_de_maille_drias;numero_de_maille_safran
465053;44.934296;2.446089;680;668;Jardin du château Saint-Etienne;Aurillac;Cantal;Auvergne-Rhône-Alpes;France;6790;7282
465054;44.975227;2.527113;700;728;Jardin Rouffiac;Saint-Simon;Cantal;Auvergne-Rhône-Alpes;France;6933;7201
465055;45.30551;2.608668;900;836;Ensalers;Menet;Cantal;Auvergne-Rhône-Alpes;France;7506;6882
465056;45.30532;2.608781;900;836;Ensalers;Menet;Cantal;Auvergne-Rhône-Alpes;France;7506;6882
465057;45.305298;2.608727;879;836;Ensalers;Menet;Cantal;Auvergne-Rhône-Alpes;France;7506;6882
465058;45.92564;6.149759;520;523;Annecy-le-Vieux;Annecy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8970;6097
465059;45.92573;6.150021;520;523;Annecy-le-Vieux;Annecy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8970;6097
465060;45.92602;6.150048;520;523;Annecy-le-Vieux;Annecy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8970;6097
465061;42.72585;2.350255;1044;1072;TortillaFlat;Montfort-sur-Boulzane;Aude;Occitanie;France;2356;9668
465063;45.244408;2.703195;950;908;La Jalaine;Apchon;Cantal;Auvergne-Rhône-Alpes;France;7364;6965
465064;45.244522;2.703152;950;908;La Jalaine;Apchon;Cantal;Auvergne-Rhône-Alpes;France;7364;6965
465065;45.244347;2.703238;950;908;La Jalaine;Apchon;Cantal;Auvergne-Rhône-Alpes;France;7364;6965
465066;45.2445;2.703152;950;908;La Jalaine;Apchon;Cantal;Auvergne-Rhône-Alpes;France;7364;6965
465067;43.17833;0.39812;450;461;Barran;Galez;Hautes-Pyrénées;Occitanie;France;3337;9309
465068;43.178352;0.396892;465;461;Barran;Galez;Hautes-Pyrénées;Occitanie;France;3337;9309
465069;45.930855;6.769236;820;815;Diosaz_Servoz;Les Houches;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
465070;44.085888;6.967135;1570;1545;La Sagne - Les Launes;Beuil;Alpes-Maritimes;Provence-Alpes-Côte d'Azur;France;5405;8164
465071;45.21414;6.532598;1200;1106;Orelle;Orelle;Savoie;Auvergne-Rhône-Alpes;France;7545;6921
465072;45.00015;2.529178;930;943;Broussoux;Velzic;Cantal;Auvergne-Rhône-Alpes;France;6933;7201
465073;44.999947;2.529452;930;907;Broussoux;Velzic;Cantal;Auvergne-Rhône-Alpes;France;6933;7201
465074;44.999973;2.529275;930;907;Broussoux;Velzic;Cantal;Auvergne-Rhône-Alpes;France;6933;7201
465075;42.23376;1.392989;1150;NA;Cal Camps;Ribera d'Urgellet;Lérida;Catalogne;Espagne;NA;NA
465076;42.23379;1.39286;1150;NA;Cal Camps;Ribera d'Urgellet;Lérida;Catalogne;Espagne;NA;NA
465077;42.23379;1.392603;1150;NA;Cal Camps;Ribera d'Urgellet;Lérida;Catalogne;Espagne;NA;NA
465078;42.2336;1.392775;1150;NA;Cal Camps;Ribera d'Urgellet;Lérida;Catalogne;Espagne;NA;NA
465079;42.233665;1.392431;1150;NA;Cal Camps;Ribera d'Urgellet;Lérida;Catalogne;Espagne;NA;NA
465080;42.23382;1.392775;1150;NA;Cal Camps;Ribera d'Urgellet;Lérida;Catalogne;Espagne;NA;NA
465081;42.233807;1.392828;1150;NA;Cal Camps;Ribera d'Urgellet;Lérida;Catalogne;Espagne;NA;NA
465082;42.23376;1.392431;1150;NA;Cal Camps;Ribera d'Urgellet;Lérida;Catalogne;Espagne;NA;NA
465083;42.23385;1.392453;1150;NA;Cal Camps;Ribera d'Urgellet;Lérida;Catalogne;Espagne;NA;NA
465084;42.49833;1.500358;1000;NA;Col·legi Janer;Inconnu;Inconnu;Inconnu;Inconnu;1918;9746
465085;42.498302;1.500127;1000;NA;Col·legi Janer;Inconnu;Inconnu;Inconnu;Inconnu;1918;9746
465086;42.49837;1.501104;1000;NA;Col·legi Janer;Inconnu;Inconnu;Inconnu;Inconnu;1918;9746
465087;42.498287;1.500964;1000;NA;Col·legi Janer;Inconnu;Inconnu;Inconnu;Inconnu;1918;9746
465088;42.498318;1.500825;1000;NA;Col·legi Janer;Inconnu;Inconnu;Inconnu;Inconnu;1918;9746
465089;42.498325;1.50083;1000;NA;Col·legi Janer;Inconnu;Inconnu;Inconnu;Inconnu;1918;9746
465090;42.498413;1.50076;1000;NA;Col·legi Janer;Inconnu;Inconnu;Inconnu;Inconnu;1918;9746
465091;44.091293;6.957484;1555;1550;Cumba clava - les Launes;Beuil;Alpes-Maritimes;Provence-Alpes-Côte d'Azur;France;5405;8164
465092;44.091545;6.957704;1558;1550;Cumba clava - les Launes;Beuil;Alpes-Maritimes;Provence-Alpes-Côte d'Azur;France;5405;8164
465093;44.092007;6.957565;1552;1550;Cumba clava - les Launes;Beuil;Alpes-Maritimes;Provence-Alpes-Côte d'Azur;France;5405;8164
465094;42.537094;1.58812;1310;1315;Encamp - riu Aixec;Inconnu;Inconnu;Inconnu;Inconnu;2062;9719
465095;42.535847;1.585878;1310;1305;Encamp - riu Aixec;Inconnu;Inconnu;Inconnu;Inconnu;2062;9719
465096;42.45321;1.461726;1303;NA;Riu de Mossers;Inconnu;Inconnu;Inconnu;Inconnu;NA;NA
465097;42.45315;1.461675;1305;NA;Riu de Mossers;Inconnu;Inconnu;Inconnu;Inconnu;NA;NA
465098;42.453133;1.461667;1305;NA;Riu de Mossers;Inconnu;Inconnu;Inconnu;Inconnu;NA;NA
465099;42.453;1.462029;1301;NA;Riu de Mossers;Inconnu;Inconnu;Inconnu;Inconnu;NA;NA
465100;45.914364;6.768909;900;863;Vaudagne;Les Houches;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
465101;42.4531;1.461678;1305;NA;Riu de Mossers;Inconnu;Inconnu;Inconnu;Inconnu;NA;NA
465102;44.638657;6.151518;1070;1071;JardinCorinne;Chabottes;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6397;7568
465103;44.638657;6.151496;1070;1071;JardinCorinne;Chabottes;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6397;7568
465104;46.203968;6.685159;920;944;Sous les buissons;Montriond;Haute-Savoie;Auvergne-Rhône-Alpes;France;9547;5740
465105;45.924763;6.148857;520;515;Annecy-le-Vieux;Annecy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8970;6097
465106;45.927258;6.147022;550;545;Annecy-le-Vieux;Annecy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8970;6097
465107;42.370598;1.772388;1060;1018;Obac Bellver;Bellver de Cerdanya;Cerdagne;Catalogne;Espagne;NA;NA
465108;42.446117;1.497381;1430;NA;Sant Julià - la Rabassa;Inconnu;Inconnu;Inconnu;Inconnu;NA;NA
465109;42.446266;1.497649;1430;NA;Sant Julià - la Rabassa;Inconnu;Inconnu;Inconnu;Inconnu;NA;NA
465110;42.44334;1.509912;1620;NA;Sant Julià - la Rabassa;Inconnu;Inconnu;Inconnu;Inconnu;NA;NA
465111;42.443916;1.510084;1620;NA;Sant Julià - la Rabassa;Inconnu;Inconnu;Inconnu;Inconnu;NA;NA
465112;42.444298;1.510384;1620;NA;Sant Julià - la Rabassa;Inconnu;Inconnu;Inconnu;Inconnu;NA;NA
465113;42.42741;2.508278;1045;1083;can coma;Prats-de-Mollo-la-Preste;Pyrénées-Orientales;Occitanie;France;1785;9782
465114;42.499123;1.489463;910;NA;Enclar (S5, BMS);Inconnu;Inconnu;Inconnu;Inconnu;1918;9746
465115;42.499214;1.489377;910;NA;Enclar (S5, BMS);Inconnu;Inconnu;Inconnu;Inconnu;1918;9746
465116;42.5278;1.689513;2280;2258;Pessons ;Inconnu;Inconnu;Inconnu;Inconnu;2063;9720
465117;46.116;6.1218;671;674;Verrières;Neydens;Haute-Savoie;Auvergne-Rhône-Alpes;France;9256;5916
465118;46.1161;6.1214;672;674;Verrières;Neydens;Haute-Savoie;Auvergne-Rhône-Alpes;France;9256;5916
465119;46.1159;6.1215;673;674;Verrières;Neydens;Haute-Savoie;Auvergne-Rhône-Alpes;France;9256;5916
465120;45.92432;6.148503;520;515;Annecy-le-Vieux;Annecy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8970;6097
465121;45.923313;6.147567;520;508;Annecy-le-Vieux;Annecy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8970;6097
465122;45.9256;6.149748;520;523;Annecy-le-Vieux;Annecy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8970;6097
465123;45.93149;6.771006;840;857;Diosaz_Servoz;Les Houches;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
465124;44.391632;6.329483;1200;1192;Les Guillens ;Montclar;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5827;7898
465125;44.39168;6.331301;1200;1180;Les Guillens ;Montclar;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5827;7898
465126;45.754463;7.336121;600;NA;richiamodelbosco;Saint-Christophe;Saint-Christophe;Vallée d'Aoste;Italie;NA;NA
465127;45.754757;7.336427;700;NA;richiamodelbosco;Saint-Christophe;Saint-Christophe;Vallée d'Aoste;Italie;NA;NA
465128;46.357243;6.6848;960;963;Nos noisetiers;Bernex;Haute-Savoie;Auvergne-Rhône-Alpes;France;9833;5553
465129;44.8396;6.49338;1130;1144;alchemille;Vallouise-Pelvoux;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6830;7322
465130;46.357834;6.684763;900;963;nos hêtres;Bernex;Haute-Savoie;Auvergne-Rhône-Alpes;France;9833;5553
465131;45.09576;3.693638;NA;1108;Ninirolles;Vazeilles-Limandre;Haute-Loire;Auvergne-Rhône-Alpes;France;7088;7134
465132;45.097733;3.693724;NA;1104;Ninirolles;Vazeilles-Limandre;Haute-Loire;Auvergne-Rhône-Alpes;France;7088;7134
465133;45.097427;3.692951;1100;1093;Ninirolles;Vazeilles-Limandre;Haute-Loire;Auvergne-Rhône-Alpes;France;7088;7134
465134;46.3456;7.00795;1450;1418;Belle Epoque;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
465135;46.3456;7.0079;1450;1439;Belle Epoque;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
465136;46.3456;7.007167;1450;1439;Belle Epoque;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
465137;46.346;7.00827;1450;1477;Belle Epoque;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
465138;46.345463;7.006762;1450;1439;Belle Epoque;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
465139;46.34539;7.0063;1450;1460;Belle Epoque;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
465140;46.34527;7.006064;1450;1460;Belle Epoque;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
465141;46.345287;7.005297;1470;1460;Belle Epoque;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
465142;46.345337;7.00534;1470;1460;Belle Epoque;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
465143;46.34669;7.007234;1470;1491;Belle Epoque;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
465144;46.345284;7.005431;NA;1460;Belle Epoque;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
465145;46.345333;7.005554;NA;1460;Belle Epoque;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
465146;46.34692;7.007926;NA;1477;Belle Epoque;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
465147;46.34707;7.00828;NA;1477;Belle Epoque;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
465148;46.346973;7.007926;1500;1477;Belle Epoque;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
465149;44.675243;5.090833;450;504;Piégros-la-Clastre;Piégros-la-Clastre;Drôme;Auvergne-Rhône-Alpes;France;6387;7558
465150;44.675243;5.090404;452;504;Piégros-la-Clastre;Piégros-la-Clastre;Drôme;Auvergne-Rhône-Alpes;France;6387;7558
465151;44.67506;5.090962;453;504;Piégros-la-Clastre;Piégros-la-Clastre;Drôme;Auvergne-Rhône-Alpes;France;6387;7558
465152;44.67555;5.09212;435;504;Piégros-la-Clastre;Piégros-la-Clastre;Drôme;Auvergne-Rhône-Alpes;France;6387;7558
465153;44.67573;5.090919;453;504;Piégros-la-Clastre;Piégros-la-Clastre;Drôme;Auvergne-Rhône-Alpes;France;6387;7558
465154;44.67555;5.091176;455;504;Piégros-la-Clastre;Piégros-la-Clastre;Drôme;Auvergne-Rhône-Alpes;France;6387;7558
465155;44.67332;5.090189;495;504;Piégros-la-Clastre;Piégros-la-Clastre;Drôme;Auvergne-Rhône-Alpes;France;6387;7558
465156;44.675945;5.091648;436;408;Piégros-la-Clastre;Piégros-la-Clastre;Drôme;Auvergne-Rhône-Alpes;France;6387;7558
465157;44.67558;5.091348;445;504;Piégros-la-Clastre;Piégros-la-Clastre;Drôme;Auvergne-Rhône-Alpes;France;6387;7558
465158;44.675457;5.09109;449;504;Piégros-la-Clastre;Piégros-la-Clastre;Drôme;Auvergne-Rhône-Alpes;France;6387;7558
465159;46.143806;6.439276;700;714;La Tour L'oasis;La Tour;Haute-Savoie;Auvergne-Rhône-Alpes;France;9402;5830
465160;43.10649;-0.421195;400;402;Quartier Raguette;Sévignacq-Meyracq;Pyrénées-Atlantiques;Nouvelle-Aquitaine;France;3185;9365
465161;43.10654;-0.421616;400;402;Quartier Raguette;Sévignacq-Meyracq;Pyrénées-Atlantiques;Nouvelle-Aquitaine;France;3185;9365
465162;44.42236;5.713016;707;650;Tilleuls Gendarmerie;Serres;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;5964;7810
465165;43.879738;7.456887;330;408;Les Marronniers;Sospel;Alpes-Maritimes;Provence-Alpes-Côte d'Azur;France;4981;8443
465166;43.8797;7.456949;330;408;Les Marronniers;Sospel;Alpes-Maritimes;Provence-Alpes-Côte d'Azur;France;4981;8443
465167;43.87948;7.456563;330;408;Les Marronniers;Sospel;Alpes-Maritimes;Provence-Alpes-Côte d'Azur;France;4981;8443
465168;43.87952;7.456858;330;408;Les Marronniers;Sospel;Alpes-Maritimes;Provence-Alpes-Côte d'Azur;France;4981;8443
465169;42.972378;0.659738;550;515;Coucou Nature pour Phenoclim;Frontignan-de-Comminges;Haute-Garonne;Occitanie;France;2910;9480
465170;45.89893;6.107773;450;470;Alery;Annecy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8827;6183
465171;42.981136;-1.37151;840;891;Aurizberriko eskola;Inconnu;Inconnu;Inconnu;Inconnu;3033;9412
465172;42.9817;-1.372819;840;889;Aurizberriko eskola;Inconnu;Inconnu;Inconnu;Inconnu;3033;9412
465173;42.981575;-1.374965;840;891;Aurizberriko eskola;Inconnu;Inconnu;Inconnu;Inconnu;3033;9412
465174;42.981953;-1.374922;840;891;Aurizberriko eskola;Inconnu;Inconnu;Inconnu;Inconnu;3033;9412
465175;42.981388;-1.371531;840;889;Aurizberriko eskola;Inconnu;Inconnu;Inconnu;Inconnu;3033;9412
465176;42.981888;-1.374535;840;891;Aurizberriko eskola;Inconnu;Inconnu;Inconnu;Inconnu;3033;9412
465177;42.35238;1.459068;NA;NA;Pont Palanca_baixada;la Seu d'Urgell;Haut-Urgel;Catalogne;Espagne;NA;NA
465178;42.35246;1.45932;NA;NA;Pont Palanca_baixada;la Seu d'Urgell;Haut-Urgel;Catalogne;Espagne;NA;NA
465179;42.720016;0.915682;1440;1410;BAGERGUE;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465180;42.71914;0.916157;1420;1410;BAGERGUE;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465181;42.71834;0.915685;1440;1410;BAGERGUE;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465182;42.352917;1.453749;NA;NA;Santa Magdalena;la Seu d'Urgell;Haut-Urgel;Catalogne;Espagne;NA;NA
465183;42.352936;1.453857;NA;NA;Santa Magdalena;la Seu d'Urgell;Haut-Urgel;Catalogne;Espagne;NA;NA
465184;42.713566;0.914741;NA;1460;BAGERGUE;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465185;42.71886;0.915129;NA;1410;BAGERGUE;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465186;42.717506;0.919633;NA;1554;BAGERGUE;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465187;42.721058;0.913904;1430;1469;BAGERGUE;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465188;42.71872;0.915202;1430;1410;BAGERGUE;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465189;42.71727;0.91635;1415;1410;BAGERGUE;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465190;42.727375;0.913754;1450;1502;BAGERGUE;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465191;42.718475;0.915138;1415;1410;BAGERGUE;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465192;42.73871;0.912015;1510;1590;BAGERGUE;Naut Aran;Lérida;Catalogne;Espagne;2484;9611
465193;42.80979;-0.953794;NA;NA;CIN Roncal;Roncal/Erronkari;Pirinioak / Pirineo;Navarre;Espagne;NA;NA
465194;42.82739;-0.948;NA;NA;CIN Roncal;Urzainqui/Urzainki;Pirinioak / Pirineo;Navarre;Espagne;NA;NA
465195;42.80934;-0.954437;740;NA;CIN Roncal;Roncal/Erronkari;Pirinioak / Pirineo;Navarre;Espagne;NA;NA
465196;42.73256;0.721825;870;905;Es Bòrdes;Es Bòrdes;Val-d'Aran;Catalogne;Espagne;NA;NA
465197;42.73242;0.721386;880;905;Es Bòrdes;Es Bòrdes;Val-d'Aran;Catalogne;Espagne;NA;NA
465198;42.737305;0.715098;822;841;Es Bòrdes;Es Bòrdes;Val-d'Aran;Catalogne;Espagne;NA;NA
465199;42.733143;0.722094;870;905;Es Bòrdes;Es Bòrdes;Val-d'Aran;Catalogne;Espagne;NA;NA
465200;42.736988;0.716279;818;841;Es Bòrdes;Es Bòrdes;Val-d'Aran;Catalogne;Espagne;NA;NA
465201;42.737286;0.714168;822;841;Es Bòrdes;Es Bòrdes;Val-d'Aran;Catalogne;Espagne;NA;NA
465202;42.73907;0.722523;813;897;Es Bòrdes;es Bòrdes;Lérida;Catalogne;Espagne;NA;NA
465203;44.97261;2.321742;665;657;JP Malichier;Ayrens;Cantal;Auvergne-Rhône-Alpes;France;6788;7280
465204;42.987965;-1.337585;894;882;Auritz;Inconnu;Inconnu;Inconnu;Inconnu;3033;9412
465205;42.98846;-1.336373;894;878;Auritz;Auritz;Pirinioak / Pirineo;Navarre;Espagne;3033;9412
465206;46.375504;6.528148;570;575;Zone 1;Marin;Haute-Savoie;Auvergne-Rhône-Alpes;France;9832;5552
465207;42.9887;-1.335542;894;882;Auritz;Inconnu;Inconnu;Inconnu;Inconnu;3033;9412
465208;46.375793;6.527523;570;575;Zone 1;Marin;Haute-Savoie;Auvergne-Rhône-Alpes;France;9832;5552
465209;42.991787;-1.331942;894;894;Auritz;Auritz;Pirinioak / Pirineo;Navarre;Espagne;3033;9412
465210;42.989;-1.334989;894;878;Auritz;Auritz;Pirinioak / Pirineo;Navarre;Espagne;3033;9412
465211;42.98998;-1.333702;894;891;Auritz;Inconnu;Inconnu;Inconnu;Inconnu;3033;9412
465212;42.98912;-1.333948;894;887;Auritz;Inconnu;Inconnu;Inconnu;Inconnu;3033;9412
465213;42.99187;-1.330805;894;894;Auritz;Auritz;Pirinioak / Pirineo;Navarre;Espagne;3033;9412
465214;44.972874;2.323651;670;672;JP Malichier;Ayrens;Cantal;Auvergne-Rhône-Alpes;France;6788;7280
465215;42.738;0.722367;813;897;Es Bòrdes;Es Bòrdes;Val-d'Aran;Catalogne;Espagne;NA;NA
465216;42.717216;0.916511;1420;1410;BAGERGUE;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465217;42.72104;0.919976;1520;1575;BAGERGUE;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465218;42.738094;0.721407;870;897;Escòla Castèth-Leon Es Bòrdes;es Bòrdes;Lérida;Catalogne;Espagne;NA;NA
465219;42.513012;1.531413;1100;1094;Col·legi Sant Ermengol;Inconnu;Inconnu;Inconnu;Inconnu;1918;9746
465220;42.51298;1.531268;1100;1094;Col·legi Sant Ermengol;Inconnu;Inconnu;Inconnu;Inconnu;1918;9746
465221;42.512703;1.530777;1100;1094;Col·legi Sant Ermengol;Inconnu;Inconnu;Inconnu;Inconnu;1918;9746
465222;42.511654;1.530715;1100;1094;Col·legi Sant Ermengol;Inconnu;Inconnu;Inconnu;Inconnu;1918;9746
465223;42.72444;0.914955;1450;1469;BAGERGUE;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465224;45.266827;4.522821;950;918;Montrabier;Saint-Sauveur-en-Rue;Loire;Auvergne-Rhône-Alpes;France;7525;6901
465225;45.88251;6.020594;505;504;Domicile particulier;Chavanod;Haute-Savoie;Auvergne-Rhône-Alpes;France;8826;6182
465226;45.882507;6.020315;505;502;Domicile particulier;Chavanod;Haute-Savoie;Auvergne-Rhône-Alpes;France;8826;6182
465227;44.576355;6.051348;1025;1034;erine;Gap;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6253;7649
465228;42.71793;0.915358;1420;1410;BAGERGUE;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465229;45.880253;6.718633;880;882;Au pied du Mont Blanc;Saint-Gervais-les-Bains;Haute-Savoie;Auvergne-Rhône-Alpes;France;8833;6189
465230;45.880226;6.718676;880;882;Au pied du Mont Blanc;Saint-Gervais-les-Bains;Haute-Savoie;Auvergne-Rhône-Alpes;France;8833;6189
465231;45.184006;3.170733;863;858;La Baraque ;Saint-Mary-le-Plain;Cantal;Auvergne-Rhône-Alpes;France;7226;7051
465232;45.183895;3.170779;863;858;La Baraque ;Saint-Mary-le-Plain;Cantal;Auvergne-Rhône-Alpes;France;7226;7051
465233;45.184036;3.170618;863;858;La Baraque ;Saint-Mary-le-Plain;Cantal;Auvergne-Rhône-Alpes;France;7226;7051
465234;45.18414;3.170441;862;858;La Baraque ;Saint-Mary-le-Plain;Cantal;Auvergne-Rhône-Alpes;France;7226;7051
465235;45.184;3.170477;863;858;La Baraque ;Saint-Mary-le-Plain;Cantal;Auvergne-Rhône-Alpes;France;7226;7051
465236;45.927322;6.147071;550;545;Annecy-le-Vieux;Annecy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8970;6097
465237;46.740517;5.970276;780;786;Aux Combes;Lent;Jura;Bourgogne-Franche-Comté;France;10541;5018
465238;46.74136;5.9721;770;782;Aux Combes;Lent;Jura;Bourgogne-Franche-Comté;France;10541;5018
465239;42.511604;1.539137;1070;1166;Col·legi_SAFA_Escaldes;les Escaldes;Escaldes-Engordany;Escaldes-Engordany;Andorre;1918;9746
465240;45.894733;3.035295;680;656;Beauvaleix;Enval;Puy-de-Dôme;Auvergne-Rhône-Alpes;France;8654;6236
465241;45.89466;3.035971;680;656;Beauvaleix;Enval;Puy-de-Dôme;Auvergne-Rhône-Alpes;France;8654;6236
465242;45.894115;3.035783;680;656;Beauvaleix;Enval;Puy-de-Dôme;Auvergne-Rhône-Alpes;France;8654;6236
465243;46.223473;5.621261;550;559;Groissiat ;Groissiat;Ain;Auvergne-Rhône-Alpes;France;9537;5730
465244;46.22371;5.620998;550;559;Groissiat ;Groissiat;Ain;Auvergne-Rhône-Alpes;France;9537;5730
465245;45.264763;5.977875;870;871;La Pitrouse;Les Adrets;Isère;Auvergne-Rhône-Alpes;France;7539;6915
465246;44.846096;6.49874;1260;1276;bois de La Casse Roche Pointue;Vallouise-Pelvoux;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6830;7322
465247;44.846146;6.498547;1260;1276;bois de La Casse Roche Pointue;Vallouise-Pelvoux;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6830;7322
465248;44.767372;5.033488;270;290;vaunaveys;Vaunaveys-la-Rochette;Drôme;Auvergne-Rhône-Alpes;France;6529;7473
465249;44.767548;5.033645;270;290;vaunaveys;Vaunaveys-la-Rochette;Drôme;Auvergne-Rhône-Alpes;France;6529;7473
465250;44.76738;5.033562;268;290;vaunaveys;Vaunaveys-la-Rochette;Drôme;Auvergne-Rhône-Alpes;France;6529;7473
465251;44.76739;5.033675;266;290;vaunaveys;Vaunaveys-la-Rochette;Drôme;Auvergne-Rhône-Alpes;France;6529;7473
465252;44.767414;5.033562;268;290;vaunaveys;Vaunaveys-la-Rochette;Drôme;Auvergne-Rhône-Alpes;France;6529;7473
465253;45.894657;3.035909;680;656;Beauvaleix;Enval;Puy-de-Dôme;Auvergne-Rhône-Alpes;France;8654;6236
465254;45.89454;3.035797;680;656;Beauvaleix;Enval;Puy-de-Dôme;Auvergne-Rhône-Alpes;France;8654;6236
465255;45.894897;3.03588;680;656;Beauvaleix;Enval;Puy-de-Dôme;Auvergne-Rhône-Alpes;France;8654;6236
465256;45.89378;3.032366;670;656;Beauvaleix;Enval;Puy-de-Dôme;Auvergne-Rhône-Alpes;France;8654;6236
465257;42.545334;1.831069;1620;1615;Porté;Porté-Puymorens;Pyrénées-Orientales;Occitanie;France;2064;9721
465258;42.547894;1.830897;1620;1631;Porté;Porté-Puymorens;Pyrénées-Orientales;Occitanie;France;2064;9721
465259;45.95329;6.110708;525;506;Saintpatauche;Annecy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8970;6097
465260;45.953613;6.110196;525;506;Saintpatauche;Annecy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8970;6097
465261;42.547455;1.837292;1620;1632;Porté;Porté-Puymorens;Pyrénées-Orientales;Occitanie;France;2064;9721
465262;42.547104;1.830597;1620;1615;Porté;Porté-Puymorens;Pyrénées-Orientales;Occitanie;France;2064;9721
465263;45.587463;4.063053;430;430;Bois d'Hatier;Écotay-l'Olme;Loire;Auvergne-Rhône-Alpes;France;8092;6565
465264;42.549004;1.835446;1620;1632;Porté;Porté-Puymorens;Pyrénées-Orientales;Occitanie;France;2064;9721
465265;42.54799;1.840124;1620;1639;Porté;Porté-Puymorens;Pyrénées-Orientales;Occitanie;France;2064;9721
465266;42.54891;1.835403;1620;1632;Porté;Porté-Puymorens;Pyrénées-Orientales;Occitanie;France;2064;9721
465267;42.705475;0.890064;1232;1241;Gessa;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465268;42.705414;0.889887;1232;1229;Gessa;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465269;42.70371;0.889874;1232;1296;Gessa;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465270;42.704536;0.888675;1232;1229;Gessa;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465271;42.70513;0.888605;1232;1229;Gessa;Naut Aran;Val-d'Aran;Catalogne;Espagne;NA;NA
465272;46.40322;6.51746;372;373;Delta de la Dranse;Publier;Haute-Savoie;Auvergne-Rhône-Alpes;France;9832;5552
465273;46.51848;6.102348;1100;1100;vivier;Les Rousses;Jura;Bourgogne-Franche-Comté;France;10114;5351
465274;44.766132;2.778909;1030;887;Alpuech;Argences en Aubrac;Aveyron;Occitanie;France;6507;7451
465275;44.766132;2.778995;1030;887;Alpuech;Argences en Aubrac;Aveyron;Occitanie;France;6507;7451
465276;45.43958;6.117298;480;489;LACHENY;Arvillard;Savoie;Auvergne-Rhône-Alpes;France;7969;6667
465277;45.439568;6.117754;480;489;LACHENY;Arvillard;Savoie;Auvergne-Rhône-Alpes;France;7969;6667
465278;45.4395;6.117137;480;489;LACHENY;Arvillard;Savoie;Auvergne-Rhône-Alpes;France;7969;6667
